Day	Month	Year	Hour	Minute	julday	NEE_f	LE_f	H_f	Tair_f	Tsoil_f	Rg_f	VPD_f	Reco	GPP_f
18	4	2013	20	30	108	2.31391	7.92157	-15.79354	10.8226	12.29825	-0.00467	5.91225	2.47019	0.15628
18	4	2013	21	0	108	2.32439	3.58342	-10.076	8.97073	11.83817	0.02384	4.03622	2.40549	0.0811
18	4	2013	21	30	108	2.33749	4.38878	-12.65614	8.59486	11.40758	0.02355	3.6332	2.34554	0.00804
18	4	2013	22	0	108	2.32141	5.20943	-16.04204	8.26526	10.9981	0.02312	3.48421	2.28907	-0.03234
18	4	2013	22	30	108	2.32439	9.91547	-17.56501	8.76966	10.6718	0.01315	3.69903	2.24435	-0.08004
18	4	2013	23	0	108	2.34576	27.45408	-33.97352	11.23709	10.56454	-0.00346	5.65902	2.22927	-0.11649
18	4	2013	23	30	108	2.6204	16.41839	-35.95572	10.94889	10.62659	0.00765	4.96566	2.2369	-0.3835
19	4	2013	0	0	109	2.2625	12.25751	-43.15853	10.40223	10.54008	0.00794	4.44272	2.22462	-0.03788
19	4	2013	0	30	109	1.8532	7.49948	-36.30177	9.52342	10.33913	0.00181	3.97	2.19713	0.34393
19	4	2013	1	0	109	2.0876	8.3726	-32.99945	9.02139	10.08658	0.00946	3.54192	2.16296	0.07536
19	4	2013	1	30	109	2.474	9.24722	-34.08638	8.52771	9.84067	0.02096	3.05576	2.12989	-0.34411
19	4	2013	2	0	109	2.153	10.33588	-34.76545	8.34473	9.60927	0.02238	3.07156	2.09895	-0.05405
19	4	2013	2	30	109	2.2357	9.02698	-34.41396	7.99791	9.38973	0.02987	2.87141	2.06975	-0.16595
19	4	2013	3	0	109	1.8904	8.08794	-28.82106	7.69955	9.1854	0.03087	2.64142	2.04268	0.15228
19	4	2013	3	30	109	1.8496	7.02877	-25.1254	7.53101	9.01059	0.04	2.52865	2.01957	0.16997
19	4	2013	4	0	109	2.0798	7.34066	-26.35839	7.30309	8.8358	0.51365	2.38135	1.99658	-0.08322
19	4	2013	4	30	109	1.8082	7.46879	-31.8878	6.92842	8.64822	6.12404	2.13669	1.97209	0.16389
19	4	2013	5	0	109	0.4634	10.31269	-28.14379	6.88665	8.45613	23.09833	2.14491	1.94716	1.48376
19	4	2013	5	30	109	-3.4796	21.54428	-11.97593	7.24662	8.3028	130.65033	2.35311	1.92918	5.40878
19	4	2013	6	0	109	-5.9421	33.583	10.62885	7.85929	8.30155	216.76981	2.70234	1.93034	7.87245
19	4	2013	6	30	109	-8.1264	52.27231	34.83879	8.40282	8.44533	305.14374	3.09173	1.94981	10.07621
19	4	2013	7	0	109	-9.3277	63.7727	50.96951	8.82336	8.70001	364.27634	3.39461	1.98349	11.31119
19	4	2013	7	30	109	-10.0058	76.60597	66.44041	9.13391	9.08178	412.93115	3.60137	2.03379	12.03959
19	4	2013	8	0	109	-12.019	90.7834	97.41026	9.47747	9.54966	460.16281	3.85204	2.0959	14.1149
19	4	2013	8	30	109	-11.1583	87.62581	96.69019	9.81625	10.1595	421.80981	4.11747	2.17766	13.33596
19	4	2013	9	0	109	-10.7618	85.41695	86.20233	9.85899	10.59401	427.4501	4.21472	2.23718	12.99898
19	4	2013	9	30	109	-10.9584	80.4167	61.42133	9.97182	10.96264	327.94229	4.25162	2.28847	13.24687
19	4	2013	10	0	109	-13.1586	97.97842	73.53106	10.14863	11.24873	376.65909	4.33342	2.32898	15.48758
19	4	2013	10	30	109	-15.6409	122.46947	104.83736	10.63391	11.62329	508.28741	4.79371	2.382	18.0229
19	4	2013	11	0	109	-14.2625	115.20318	74.56923	10.81817	12.11664	418.37949	5.05341	2.4521	16.7146
19	4	2013	11	30	109	-13.5306	128.06651	102.4251	11.49967	12.51493	628.66333	6.22714	2.50965	16.04025
19	4	2013	12	0	109	-16.003	144.60991	116.30685	11.91846	13.12695	672.38239	6.07658	2.59823	18.60123
19	4	2013	12	30	109	-11.61	116.67389	79.49466	11.99123	13.84491	473.47021	6.19283	2.70343	14.31343
19	4	2013	13	0	109	-15.1655	147.20332	108.74931	12.3546	14.22459	688.37555	6.75789	2.76061	17.92612
19	4	2013	13	30	109	-8.2216	113.58203	47.62688	12.16387	14.66404	335.85449	6.49914	2.82712	11.04872
19	4	2013	14	0	109	-6.93329	75.20475	42.41673	11.33722	14.39247	191.81627	5.27202	2.78901	9.7223
19	4	2013	14	30	109	-9.36135	55.69666	26.7228	10.57924	13.78267	252.98981	4.2149	2.70174	12.06309
19	4	2013	15	0	109	-10.68406	92.01903	40.55546	11.57362	13.70147	335.59558	4.9577	2.69177	13.37583
19	4	2013	15	30	109	-9.1373	90.12047	40.71272	11.64431	13.79002	297.69531	5.14431	2.70647	11.84377
19	4	2013	16	0	109	-9.8051	84.44921	54.67467	11.69381	13.74041	339.62195	5.28292	2.70108	12.50619
19	4	2013	16	30	109	-6.8005	59.13451	22.29842	11.14554	13.854	177.7822	4.90259	2.71947	9.51997
19	4	2013	17	0	109	-4.1377	38.42212	12.36476	10.76264	13.45086	141.8448	4.69657	2.66268	6.80038
19	4	2013	17	30	109	-3.357	40.74589	9.12601	10.85763	13.19616	140.9115	4.61456	2.62767	5.98467
19	4	2013	18	0	109	1.97885	20.57859	-11.72268	10.01997	12.8337	29.42224	3.94472	2.57736	0.59851
19	4	2013	18	30	109	2.29808	6.43043	-12.79677	9.33149	12.22999	3.81731	3.63295	2.49319	0.1951
19	4	2013	19	0	109	1.8413	8.84314	-10.29177	9.08315	11.70259	0.07565	3.16142	2.42071	0.57941
19	4	2013	19	30	109	1.9644	5.9503	-1.84477	8.95451	11.37329	0.011	2.9095	2.37646	0.41206
19	4	2013	20	0	109	2.0202	8.16199	-2.95335	8.63823	11.12316	0.01553	2.43319	2.34343	0.32323
19	4	2013	20	30	109	1.4502	6.11172	-1.24747	8.56006	10.9262	0.02604	2.16494	2.31786	0.86766
19	4	2013	21	0	109	1.7441	7.06907	-0.83564	8.43524	10.74824	0.01739	2.1358	2.29498	0.55088
19	4	2013	21	30	109	1.9611	7.5563	-1.88121	8.31032	10.58033	0.02623	2.09316	2.27356	0.31246
19	4	2013	22	0	109	2.0341	9.90321	-3.87713	8.06935	10.41903	0.02906	1.78853	2.25309	0.21899
19	4	2013	22	30	109	2.0144	4.25246	-4.52715	7.64592	10.25028	0.03414	1.30423	2.23168	0.21728
19	4	2013	23	0	109	1.8379	4.28576	-7.05197	7.22938	10.02526	0.03503	1.06675	2.20273	0.36483
19	4	2013	23	30	109	1.7862	8.05675	0.97427	7.10446	9.811	0.03358	1.23618	2.17536	0.38916
20	4	2013	0	0	110	1.8552	5.67845	-11.31231	7.16828	9.66692	0.02452	1.80451	2.1575	0.3023
20	4	2013	0	30	110	0.9256	10.05587	-3.95893	6.97684	9.52065	0.03223	2.16808	2.13939	1.21379
20	4	2013	1	0	110	1.83089	10.12113	-8.89248	6.3805	9.35004	0.01935	1.79362	2.1181	0.28721
20	4	2013	1	30	110	1.2505	11.34728	3.92975	5.68264	9.15696	0.02823	1.48198	2.0939	0.8434
20	4	2013	2	0	110	0.9844	6.25725	-10.84223	5.03404	8.8803	0.02531	1.41186	2.05881	1.07441
20	4	2013	2	30	110	1.2996	4.58257	-14.86246	4.48296	8.48594	0.03192	1.31721	2.00861	0.70901
20	4	2013	3	0	110	1.357	4.01003	-15.03431	3.91841	8.10132	0.03523	0.99778	1.96016	0.60316
20	4	2013	3	30	110	1.5164	2.98258	-12.59797	3.51444	7.75081	0.04426	0.7436	1.91655	0.40015
20	4	2013	4	0	110	1.1123	1.8802	-10.74414	3.19516	7.45055	1.03793	0.55622	1.87968	0.76738
20	4	2013	4	30	110	0.354	1.17518	-8.77319	2.9001	7.17567	14.91835	0.43233	1.84628	1.49228
20	4	2013	5	0	110	-0.4655	4.77163	-5.92564	2.87086	6.9604	45.20396	0.40921	1.82056	2.28606
20	4	2013	5	30	110	-2.8286	9.70737	5.29089	3.11181	6.83416	95.91888	0.57517	1.80604	4.63464
20	4	2013	6	0	110	-2.936	14.65235	7.66819	3.5725	6.77703	131.81317	0.95341	1.80014	4.73614
20	4	2013	6	30	110	-5.1643	26.44235	22.49231	4.35525	6.77997	258.80664	1.50411	1.8017	6.966
20	4	2013	7	0	110	-7.2511	36.48193	52.24142	5.01056	7.02114	383.59995	2.0605	1.83302	9.08412
20	4	2013	7	30	110	-4.2162	51.21141	70.53929	5.80836	7.44507	481.07288	2.83232	1.88775	6.10395
20	4	2013	8	0	110	-8.4564	56.10018	84.91605	6.20122	7.9566	521.85516	3.10953	1.95453	10.41093
20	4	2013	8	30	110	-15.1424	56.79029	80.2556	6.82615	8.52975	647.79199	3.49648	2.03046	17.17286
20	4	2013	9	0	110	-9.9806	94.70349	138.38666	7.42422	9.27852	698.92133	4.01759	2.13118	12.11178
20	4	2013	9	30	110	-8.8288	75.65528	116.96707	7.79923	10.02927	716.16309	4.29868	2.23432	11.06312
20	4	2013	10	0	110	-9.5573	68.8833	118.34096	8.2266	10.78869	783.6662	4.78086	2.34077	11.89807
20	4	2013	10	30	110	-14.0137	108.63688	150.84961	8.84152	11.59522	815.27197	5.32624	2.45603	16.46973
20	4	2013	11	0	110	-10.7326	88.2341	150.72223	9.41375	12.41673	829.42999	5.8876	2.57577	13.30837
20	4	2013	11	30	110	-9.4395	103.6426	147.42805	9.96269	13.19308	830.75983	6.61635	2.69116	12.13066
20	4	2013	12	0	110	-9.033	104.05137	150.18651	10.36831	13.95521	821.44836	7.09352	2.80644	11.83944
20	4	2013	12	30	110	-8.9966	86.67594	137.05746	10.90759	14.58339	797.17969	7.55677	2.90323	11.89983
20	4	2013	13	0	110	-6.6864	90.86516	124.61031	11.19927	15.17066	765.9201	7.79517	2.99502	9.68142
20	4	2013	13	30	110	-7.5378	108.81522	136.54045	11.56321	15.69418	734.71466	7.93869	3.07799	10.61579
20	4	2013	14	0	110	-6.1291	81.07533	94.8037	11.70291	16.12529	694.42297	7.93283	3.14735	9.27645
20	4	2013	14	30	110	-6.1496	73.24284	80.59599	11.67861	16.36042	490.81482	8.16754	3.18638	9.33598
20	4	2013	15	0	110	-5.0737	50.89206	52.09521	11.57215	16.10861	470.0817	8.07631	3.14887	8.22257
20	4	2013	15	30	110	-6.683	61.15919	59.23763	12.02443	16.05242	505.18857	8.47759	3.14212	9.82512
20	4	2013	16	0	110	-6.2956	69.76015	53.58886	11.94362	16.19246	400.63824	8.53816	3.16619	9.46179
20	4	2013	16	30	110	-2.1737	41.59592	6.33932	11.24577	15.76413	139.5779	7.75117	3.10107	5.27477
20	4	2013	17	0	110	-2.68688	36.61451	0.14425	10.90952	14.84771	100.32932	7.34006	2.96099	5.64787
20	4	2013	17	30	110	-2.21698	21.62105	-7.78148	10.58435	14.08596	77.2718	6.95624	2.84659	5.06357
20	4	2013	18	0	110	0.8152	11.97434	-11.56907	10.23314	13.45748	54.83778	6.76528	2.75373	1.93853
20	4	2013	18	30	110	1.8415	9.18809	-16.62763	9.70273	12.83675	9.0518	6.42517	2.66312	0.82162
20	4	2013	19	0	110	1.9904	10.02768	-20.29403	9.29872	12.20203	0.08742	6.15176	2.57157	0.58117
20	4	2013	19	30	110	1.0947	4.22176	-11.42428	8.85481	11.64328	0.01007	5.66302	2.49217	1.39747
20	4	2013	20	0	110	2.30606	6.3891	-12.46522	8.43342	11.15733	0.02072	5.23849	2.42408	0.11802
20	4	2013	20	30	110	2.24657	0.10662	-1.91802	7.97408	10.74475	0.03216	4.80994	2.36706	0.1205
20	4	2013	21	0	110	2.24043	7.50188	-6.66745	7.77472	10.46607	0.0308	4.48359	2.32933	0.0889
20	4	2013	21	30	110	2.24011	5.86646	-5.84413	7.82654	10.2626	0.03399	4.35849	2.30233	0.06222
20	4	2013	22	0	110	2.24855	5.13176	-5.51835	7.895	10.09124	0.02399	4.37384	2.2799	0.03135
20	4	2013	22	30	110	2.22483	5.38545	-10.054	7.58602	9.89659	0.03217	4.17722	2.25432	0.02949
20	4	2013	23	0	110	2.14073	0.53978	-11.25155	7.06827	9.54967	0.02751	3.83302	2.20785	0.06712
20	4	2013	23	30	110	1.94351	1.43882	-4.43068	6.6968	9.18949	0.02534	3.54671	2.15995	0.21644
21	4	2013	0	0	111	1.82945	-4.20584	8.29301	5.81216	8.96368	0.03095	2.80829	2.13064	0.30119
21	4	2013	0	30	111	1.71181	4.85941	-4.00418	5.38033	8.79806	0.02849	2.33088	2.10961	0.39779
21	4	2013	1	0	111	1.8671	8.21423	-5.74678	6.20713	8.67435	0.02441	3.06216	2.09428	0.22718
21	4	2013	1	30	111	1.82491	2.86104	-5.44832	5.80632	8.55112	0.02339	2.81825	2.07966	0.25475
21	4	2013	2	0	111	1.0962	3.9017	-9.62333	5.41794	8.2905	0.01944	2.55143	2.04669	0.95049
21	4	2013	2	30	111	2.2996	7.28363	-11.55467	5.44235	8.04906	0.02394	2.58076	2.01646	-0.28314
21	4	2013	3	0	111	2.3615	7.76474	-11.21071	5.38502	7.90389	0.02233	2.56009	1.9991	-0.3624
21	4	2013	3	30	111	1.7621	1.53596	-1.75919	5.4002	7.80114	0.05283	2.60882	1.98739	0.22528
21	4	2013	4	0	111	1.69604	0.99756	-3.34621	5.14466	7.64745	0.89202	2.47091	1.96898	0.27294
21	4	2013	4	30	111	1.63425	0.10895	-0.44669	4.5022	7.43928	9.18238	2.02711	1.9435	0.30925
21	4	2013	5	0	111	1.52218	1.87381	0.97345	4.23212	7.32694	30.08765	1.59386	1.93062	0.40844
21	4	2013	5	30	111	-3.4567	15.04003	5.62838	4.89025	7.39905	71.57023	1.82193	1.94185	5.39855
21	4	2013	6	0	111	-5.3363	20.37344	11.14543	5.51914	7.52865	172.29184	2.25941	1.96067	7.29697
21	4	2013	6	30	111	-5.7315	23.23324	9.88376	5.84569	7.69757	116.10773	2.39389	1.98478	7.71628
21	4	2013	7	0	111	-7.7656	41.07579	23.57756	6.33024	8.09022	170.3988	2.64878	2.03893	9.80453
21	4	2013	7	30	111	-5.563	30.41664	23.30487	6.67674	8.56931	177.6293	2.8016	2.1055	7.6685
21	4	2013	8	0	111	-5.0257	35.49545	23.28744	6.97023	8.93828	153.31503	2.8165	2.1579	7.1836
21	4	2013	8	30	111	-5.3597	27.4333	17.51512	7.52324	9.14259	174.96243	3.08411	2.18809	7.54779
21	4	2013	9	0	111	-8.4941	39.6631	30.78182	8.28245	9.52416	227.995	3.67331	2.24321	10.73731
21	4	2013	9	30	111	-9.9604	46.16039	29.24661	8.7982	10.04531	231.50513	3.96286	2.31875	12.27915
21	4	2013	10	0	111	-7.6463	46.32242	23.89145	9.14288	10.43747	215.06894	4.28372	2.37687	10.02317
21	4	2013	10	30	111	-9.9174	54.29456	30.20965	9.47412	10.72736	233.23216	4.59114	2.42083	12.33823
21	4	2013	11	0	111	-11.2485	68.17482	32.71683	9.59115	11.01064	120.49313	4.48846	2.46421	13.71271
21	4	2013	11	30	111	-11.6279	76.41469	32.77392	9.79429	11.28238	240.58749	4.89337	2.50625	14.13415
21	4	2013	12	0	111	-10.838	62.38035	28.26855	10.11068	11.54811	281.71692	5.22884	2.54773	13.38573
21	4	2013	12	30	111	-9.7959	66.04133	29.71731	10.40641	11.82242	249.96434	5.10362	2.5908	12.38671
21	4	2013	13	0	111	-8.2869	58.15993	23.98691	10.58687	12.01303	236.44563	5.26105	2.62167	10.90856
21	4	2013	13	30	111	-9.7554	63.23009	23.76293	11.02331	12.2109	263.94516	5.53928	2.65379	12.40919
21	4	2013	14	0	111	-6.9835	50.46173	16.02459	11.28999	12.39168	203.26337	5.88918	2.68352	9.66702
21	4	2013	14	30	111	2.54388	48.0068	11.4829	11.60603	12.427	16.78094	5.96622	2.69133	0.14744
21	4	2013	15	0	111	-5.16849	38.911	5.58603	11.79774	12.40603	133.56113	6.19161	2.69061	7.85909
21	4	2013	15	30	111	-4.0537	39.78717	2.14506	11.84418	12.36088	111.22453	6.15553	2.68622	6.73992
21	4	2013	16	0	111	-2.5493	31.56019	0.19284	11.87787	12.27663	88.47816	6.34782	2.67589	5.22519
21	4	2013	16	30	111	-0.8075	22.65194	-2.11204	11.91076	12.14274	65.19624	6.32317	2.65806	3.46556
21	4	2013	17	0	111	1.33216	14.08986	-2.58995	11.69703	11.95015	43.23421	5.72783	2.63141	1.29925
21	4	2013	17	30	111	1.357	11.8694	-3.6782	11.51631	11.7349	21.56967	5.51365	2.60143	1.24443
21	4	2013	18	0	111	2.43566	8.91183	-4.03691	11.19211	11.50833	7.00512	4.97487	2.56986	0.13419
21	4	2013	18	30	111	2.51945	5.22909	-3.12081	10.87734	11.27832	0.35607	4.7309	2.53789	0.01844
21	4	2013	19	0	111	2.50491	8.24416	-5.20238	10.81779	11.06257	-0.51567	4.65851	2.50816	0.00325
21	4	2013	19	30	111	2.49144	8.92502	-6.74066	10.4974	10.8754	-0.51964	4.11972	2.48276	-0.00868
21	4	2013	20	0	111	2.52926	13.27516	-11.6113	10.89903	10.70622	-0.46847	4.90952	2.46007	-0.06919
21	4	2013	20	30	111	2.8266	13.20325	-12.49379	10.93023	10.56182	-0.47461	5.27607	2.44108	-0.38552
21	4	2013	21	0	111	3.021	8.80141	-9.52386	10.51608	10.43718	-0.52201	4.63419	2.42501	-0.59599
21	4	2013	21	30	111	2.49144	8.80229	-8.53316	10.26092	10.31754	-0.52336	4.17218	2.4097	-0.08173
21	4	2013	22	0	111	2.49144	6.66092	-12.95849	10.31787	10.20057	-0.5038	4.5379	2.39481	-0.09663
21	4	2013	22	30	111	2.43406	17.63831	-13.86539	9.95909	10.08541	-0.16039	4.19124	2.38019	-0.05387
21	4	2013	23	0	111	2.0797	9.16668	-6.09081	9.41195	9.97369	-0.0154	3.61427	2.36609	0.28639
21	4	2013	23	30	111	2.2369	6.83135	-5.44848	9.07565	9.84725	-0.01177	3.37462	2.34988	0.11298
22	4	2013	0	0	112	2.3328	4.45141	-12.97992	8.81414	9.72996	0.01522	3.3626	2.33501	0.00222
22	4	2013	0	30	112	2.3407	3.21315	-2.5403	8.36545	9.60552	0.03175	3.03664	2.31914	-0.02157
22	4	2013	1	0	112	2.32591	5.56091	-3.65007	8.10552	9.48268	0.03406	2.82458	2.30352	-0.02239
22	4	2013	1	30	112	2.33577	8.37234	-6.57417	8.15538	9.35491	0.03132	3.35277	2.28722	-0.04855
22	4	2013	2	0	112	2.33664	6.34489	-6.11612	7.92512	9.22556	0.03831	2.95929	2.27072	-0.06592
22	4	2013	2	30	112	2.30639	8.5466	-12.85376	7.63862	9.07002	0.0359	3.01405	2.25052	-0.05588
22	4	2013	3	0	112	2.09193	5.84631	-11.54521	6.3882	8.79616	0.03025	2.82765	2.21357	0.12164
22	4	2013	3	30	112	1.96336	0.76206	-6.32745	4.87097	8.3829	0.03677	2.22725	2.15727	0.1939
22	4	2013	4	0	112	1.86529	0.36555	-4.8754	4.08728	7.9333	0.79775	1.92295	2.09649	0.2312
22	4	2013	4	30	112	1.7864	2.49688	-0.49474	3.72175	7.52552	7.82437	1.74462	2.04215	0.25575
22	4	2013	5	0	112	1.25963	3.7952	-9.92673	3.65182	7.19679	36.56971	1.69994	1.99911	0.73948
22	4	2013	5	30	112	-4.62573	13.50417	14.09219	4.54249	6.965	135.95979	1.61816	1.96949	6.59522
22	4	2013	6	0	112	-8.6912	34.16432	14.39363	6.11921	6.9797	223.4861	2.62013	1.97323	10.66443
22	4	2013	6	30	112	-11.7399	54.08092	26.87303	7.24426	7.19601	323.58752	3.39665	2.00434	13.74424
22	4	2013	7	0	112	-13.2593	76.31466	34.1565	8.2147	7.55113	394.66248	4.82361	2.05478	15.31408
22	4	2013	7	30	112	-14.3736	94.13253	54.65304	8.86056	7.9894	465.59659	5.19615	2.11741	16.49101
22	4	2013	8	0	112	-16.7983	114.30714	75.31305	9.54346	8.5794	540.45544	5.5039	2.20245	19.00075
22	4	2013	8	30	112	-18.2227	130.93509	96.50163	10.2871	9.17094	610.60718	6.17904	2.28924	20.51194
22	4	2013	9	0	112	-17.4099	143.79944	100.17719	10.93834	9.94419	666.4743	6.39256	2.40432	19.81422
22	4	2013	9	30	112	-16.4413	134.69353	96.1893	11.29339	10.798	712.96411	6.77974	2.53402	18.97532
22	4	2013	10	0	112	-15.9285	149.13683	101.75655	11.95854	11.67728	764.41522	7.0797	2.67056	18.59906
22	4	2013	10	30	112	-18.5293	174.45663	120.82322	12.64331	12.57494	783.29419	7.5997	2.813	21.3423
22	4	2013	11	0	112	-19.5453	206.62225	134.88504	13.29713	13.3569	801.74268	8.65905	2.93989	22.48519
22	4	2013	11	30	112	-18.0061	193.03456	120.64008	13.64368	14.08028	800.54614	9.00543	3.05949	21.06559
22	4	2013	12	0	112	-18.134	191.91101	123.56744	14.22417	14.82973	788.27399	9.60412	3.18532	21.31932
22	4	2013	12	30	112	-16.1469	177.23788	111.14613	14.52316	15.52147	764.64752	9.91621	3.30345	19.45036
22	4	2013	13	0	112	-17.2011	193.45006	111.57568	14.95173	16.13108	730.0473	10.48386	3.40931	20.6104
22	4	2013	13	30	112	-17.029	183.33049	94.11916	15.13273	16.59733	654.98651	10.79001	3.49186	20.52086
22	4	2013	14	0	112	-16.3876	189.84251	73.71359	15.2004	16.81107	514.32599	11.04292	3.53164	19.91924
22	4	2013	14	30	112	-12.0634	146.37389	67.84177	15.46387	17.0123	549.2254	11.60361	3.56946	15.63286
22	4	2013	15	0	112	-12.4903	152.49022	62.30528	15.47363	17.08252	481.42313	11.84472	3.58474	16.07504
22	4	2013	15	30	112	-9.7815	118.57517	36.57959	15.53124	16.97346	413.65494	12.12887	3.56898	13.35048
22	4	2013	16	0	112	-8.2426	103.66382	21.15633	15.31638	16.77708	252.78444	12.21879	3.53815	11.78075
22	4	2013	16	30	112	-5.847	71.48562	-1.77296	15.09423	16.43628	205.35297	11.97253	3.48254	9.32954
22	4	2013	17	0	112	-2.9387	54.89919	-20.19726	14.54137	16.00182	61.99874	11.25714	3.41117	6.34987
22	4	2013	17	30	112	2.61246	19.11341	-25.57743	13.1955	15.2653	26.08802	9.88919	3.28922	0.67676
22	4	2013	18	0	112	1.3477	9.10617	-17.21303	11.9632	14.40055	1.21565	8.34161	3.14745	1.79975
22	4	2013	18	30	112	1.6693	8.58897	-15.94629	11.24277	13.65702	-0.22718	7.36399	3.02767	1.35837
22	4	2013	19	0	112	2.8725	11.43907	-30.16284	11.77362	13.0315	-0.4287	7.70329	2.92857	0.05607
22	4	2013	19	30	112	2.51803	7.2882	-14.33865	10.57838	12.54567	-0.44714	6.26677	2.85296	0.33493
22	4	2013	20	0	112	2.8429	11.41953	-31.60099	10.3899	12.08017	-0.01787	5.83079	2.78127	-0.06163
22	4	2013	20	30	112	6.5189	11.26912	-45.66529	9.47334	11.66483	0.0022	4.76261	2.7181	-3.8008
22	4	2013	21	0	112	3.8707	9.15436	-37.39115	9.83857	11.28663	-0.01004	4.80422	2.66123	-1.20947
22	4	2013	21	30	112	3.3434	6.46017	-31.4648	9.33928	10.99319	0.00522	4.22391	2.61791	-0.72549
22	4	2013	22	0	112	3.1234	4.62459	-26.77164	8.70788	10.71078	0.00854	3.4388	2.57653	-0.54687
22	4	2013	22	30	112	2.2085	4.32817	-19.70575	9.11989	10.46409	-0.01228	3.54379	2.54085	0.33235
22	4	2013	23	0	112	2.6021	7.96915	-24.98166	9.64092	10.31113	-0.01264	3.83152	2.51963	-0.08247
22	4	2013	23	30	112	2.5859	7.84084	-19.94561	9.67542	10.22218	-0.01216	3.78552	2.50822	-0.07768
23	4	2013	0	0	113	2.8066	7.37938	-17.76788	9.37329	10.137	-0.02112	3.48653	2.49739	-0.30921
23	4	2013	0	30	113	2.3168	5.95917	-11.85005	9.02025	10.04512	0.00232	3.12614	2.48555	0.16875
23	4	2013	1	0	113	2.43	7.71887	-12.64681	8.93169	9.94554	0.00414	3.2269	2.47255	0.04255
23	4	2013	1	30	113	2.1399	6.51803	-10.97222	8.69419	9.85054	0.01771	2.95705	2.46025	0.32035
23	4	2013	2	0	113	2.62	10.00998	-17.24985	9.11631	9.75419	-0.01461	3.37267	2.44776	-0.17224
23	4	2013	2	30	113	2.7552	11.57831	-19.91833	9.32101	9.68131	-0.01666	3.53423	2.43883	-0.31637
23	4	2013	3	0	113	2.3902	10.05608	-16.78061	9.4177	9.62131	-0.01117	3.62278	2.43185	0.04165
23	4	2013	3	30	113	2.739	12.61466	-17.34939	9.53665	9.57592	0.00327	3.74909	2.42707	-0.31193
23	4	2013	4	0	113	2.811	11.16077	-13.62551	9.5469	9.55406	0.09498	3.72134	2.42584	-0.38516
23	4	2013	4	30	113	2.2941	17.8346	-18.84381	9.49775	9.5309	0.36759	3.5717	2.42442	0.13032
23	4	2013	5	0	113	1.3725	17.45309	-13.423	9.61828	9.50128	23.25422	3.54447	2.42201	1.04951
23	4	2013	5	30	113	-0.5162	24.97126	-7.78134	10.09235	9.5567	53.80372	3.82918	2.43247	2.94867
23	4	2013	6	0	113	-2.1166	34.24695	-0.95838	10.51529	9.70329	89.58544	4.15296	2.45681	4.57341
23	4	2013	6	30	113	-6.8714	56.96405	17.25047	10.95045	9.92614	177.35127	4.47386	2.49296	9.36436
23	4	2013	7	0	113	-6.4115	56.9543	18.06398	11.45541	10.2364	186.97023	4.87459	2.54285	8.95435
23	4	2013	7	30	113	-10.2317	78.97856	52.45785	12.0216	10.53975	325.10706	5.17635	2.59212	12.82382
23	4	2013	8	0	113	-13.8885	108.80683	106.93356	12.81872	10.92353	487.15225	5.45706	2.65448	16.54298
23	4	2013	8	30	113	-12.1792	91.55347	78.22873	13.05915	11.5014	378.42484	5.33824	2.74846	14.92766
23	4	2013	9	0	113	-11.115	83.62761	71.09925	13.28814	11.99678	373.97952	5.10553	2.83048	13.94548
23	4	2013	9	30	113	-11.2831	81.35426	71.96442	13.55108	12.41549	378.2811	4.94017	2.90099	14.18409
23	4	2013	10	0	113	-9.1023	69.61123	56.64108	13.49735	12.77129	289.23401	4.49812	2.96188	12.06418
23	4	2013	10	30	113	-10.8126	77.19957	63.43485	13.57476	12.97598	348.43604	4.35265	2.99823	13.81083
23	4	2013	11	0	113	-13.9935	107.31462	83.04253	14.06265	13.30885	412.23901	4.7117	3.05618	17.04968
23	4	2013	11	30	113	-13.4277	116.26682	91.51572	14.60807	13.72809	412.45654	5.22623	3.12915	16.55685
23	4	2013	12	0	113	-9.4171	77.68481	58.80498	14.23988	14.05144	108.11553	4.81728	3.18655	12.60365
23	4	2013	12	30	113	-10.0221	76.52567	53.9118	13.68446	14.02536	252.82724	3.88225	3.1848	13.2069
23	4	2013	13	0	113	-5.8484	52.73586	36.10324	13.3618	13.92405	175.26427	3.76005	3.17027	9.01867
23	4	2013	13	30	113	-5.4468	45.57286	28.48864	13.18168	13.73996	162.2363	3.6581	3.14173	8.58853
23	4	2013	14	0	113	-5.6067	49.22339	20.08949	13.40516	13.60113	153.54024	4.0666	3.12089	8.72759
23	4	2013	14	30	113	-2.5054	34.86915	9.44385	13.32441	13.47636	92.02263	4.11536	3.10245	5.60785
23	4	2013	15	0	113	-6.5798	43.69287	23.60977	13.74465	13.37961	203.5352	4.4109	3.08875	9.66855
23	4	2013	15	30	113	-9.0277	66.47406	27.22007	14.19484	13.60053	248.08656	5.13112	3.12866	12.15637
23	4	2013	16	0	113	-8.4341	56.51696	20.48863	14.51306	13.77517	246.39954	5.46898	3.16094	11.59504
23	4	2013	16	30	113	-9.0034	59.60942	18.75202	14.80488	14.02696	256.31442	5.93539	3.20656	12.20996
23	4	2013	17	0	113	-4.8483	32.66783	-5.89205	14.50231	14.09237	129.99953	5.63577	3.22045	8.06875
23	4	2013	17	30	113	-1.3019	15.95671	-14.72424	14.13701	13.83176	69.21317	5.30555	3.17854	4.48044
